title,author,description,link,platforms,pg,example_download_link
Factory Hiro,Rad Zone,"You play as Hiro / He works at the factory / Work hard, Hiro-san!",https://radzone.itch.io/factory-hiro,"Windows, macOS",24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
Brendan Keogh's Putting Challenge,Brendan Keogh,Golf with the boring bits left in,https://brkeogh.itch.io/brendan-keoghs-putting-challenge,"Windows, Linux, macOS",25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
By Your Side,Takafumi,Live a daily life of love!,https://takafumi.itch.io/by-your-side,"Windows, Linux, macOS, Android",25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Golden Treasure: The Great Green,Dreaming Door,"A game about the dragon within us all. Become Draak, and rejoice.",https://dreaming-door.itch.io/gt1,"Windows, Linux, macOS",25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Construct 2/3 Pseudo 3D (with playable example),Talbone,A pseudo 3D system made in construct 2 and 3 with no plugins,https://italbone.itch.io/c2-c3-pseudo3d,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
>>at least you're not alone,"Ben ""Bee"" Scerri, Red World Press","A roleplaying game of romance, honesty, togetherness, and music.",https://redworldpress.itch.io/not-alone,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
No One Dies Alone In Revolution,AJ Ellis,A single-player poetry-writing ttrpg in which you play an oracle composing prayers to revolutionary martyrs,https://aj-ellis.itch.io/no-one-dies-alone-in-revolution,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
RogueCraft Squadron,josefnpat,A Real-Time Strategy space adventure with Rougelike elements,https://josefnpat.itch.io/roguecraft-squadron,"Windows, Linux, macOS",25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Bonsai Brawlers!,Diwata ng Manila,A Tabletop RPG About Plants,https://diwatamnl.itch.io/bonsai-brawlers,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
you wouldn't last one minute on the creek,HypatiasAngst,a harrowing journey into the memories of our collective time spent on the creek,https://hypatiasangst.itch.io/you-wouldnt-last-one-minute-on-the-creek,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Full of Memory & Anger,Riverhouse Games,A #ForestDream about silence and eternity,https://riverhousegames.itch.io/full-of-memory-anger,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
DREADFUL,LostDutchman,3 Campaign Dread Supplemental,https://lostdutchman.itch.io/dreadful,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
VULTURES,Batts,Simple sci-fi bounty hunter ttrpg!,https://johnbattle.itch.io/vultures,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Blockara,Haunted Bees Productions,Head-to-head competitive puzzle action!,https://hauntedbees.itch.io/blockara,"Windows, Linux, macOS",25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Orichalcum,justinquirit,A tabletop roleplaying map game for 1-5 players about drowning empires and imagining utopias.,https://justinquirit.itch.io/orichalcum,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Central Limit Theorem,Amicable Animal,An arcade shooter where enemies learn behaviours from those that went before • WebGL Demo • Win/Mac/Linux Versions,https://amicableanimal.itch.io/central-limit-theorem,"Windows, Linux, macOS",25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Petal Paladins!,Diwata ng Manila,Not all flowers become Petal Paladins. Will you answer the call?,https://diwatamnl.itch.io/petalpaladins,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Lo-Fi Stellar Skirmish,KPD,A starship-themed asset pack!,https://kpdwyer.itch.io/lo-fi-stellar-skirmish,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
"Exit, Pursued by a Bear",Chris Bissette,There's a goddamn bear and it wants to eat you.,https://loottheroom.itch.io/exit-pursued-by-a-bear,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
The Reaper's Almanac,Mitch Schiwal,A letter writing game about embracing death and celebrating life.,https://partheniad.itch.io/reapers-almanac,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
EarthTongue Soundtrack,D. W. O'Boyle,Chip Tunes for bugs and fungus,https://dwoboyle.itch.io/earthtongue-soundtrack,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
ring ring,h i l o q o,You found a strange phone on the beach. Who will you call?,https://hiloqo.itch.io/ring-ring,"Windows, macOS",25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Location Withheld Demake,Bryce Bucher,A PSX -styled demake of Location Withheld.,https://bryce-bucher.itch.io/location-withheld-demake,Windows,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Season's Beatings,CodeAvarice,A fast and frantic one hit kill FPS! First person Hotline Miami?,https://codeavarice.itch.io/seasons-beatings,"Windows, Linux, macOS",25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
The Binding And Drawing Of Power,Ray Cox,A spell guide localised for modern peoples.,https://raycox.itch.io/binding-and-drawing-power,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Micron,Apparition Games,A fusion of puzzle and rhythm gameplay.,https://apparitiongames.itch.io/micron,"Windows, Linux, macOS, Android",25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
12 orbits,Roman Uhlig,"12 players, one keyboard / smartphone / gamepad / touchscreen / makey makey...",https://nothing-to-be-scared-of.itch.io/12-orbits,"Windows, Linux, macOS, Android",25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Moonlight on Roseville Beach: Queer Guide for Amateur Sleuth's,r. rook,Queer romance and monster-hunting mysteries in a Boardwalk & Sorcery setting for Dark Streets & Darker Secrets!,https://r-rook.itch.io/roseville-beach-players-guide,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Giant's Chalice,A.V. Knights,Explore and battle monsters in a magical world,https://avknights.itch.io/giants-chalice,"Windows, Linux, macOS",25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
My Brain Is A Stick Of Butter,adamebell,A solo game about ADHD and how it affects your week,https://adamebell.itch.io/my-brain-is-a-stick-of-butter,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Steamed Hams,Havocfett,A Game About Excellent Ideas,https://havocfett.itch.io/steamed-hams,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Inner,DarkStone Digital,Collect your memores (Horror Puzzle),https://darkstonedigital.itch.io/inner,"Windows, Linux",26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
Kalling Kingdom,Elega Corporation,A city building & decision simulation game,https://elegacorp.itch.io/kallingkingdom,Windows,26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
As The World Ends...,Allie Bustion/Mad Pierrot Games,a GM-optional tabletop roleplaying game,https://madpierrot.itch.io/as-the-world-ends,,26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
Get Your Game On!,ThatAceGal,A Firebrands RPG about card games,https://thatacegal.itch.io/get-your-game-on,,26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
Swung,Extra Nice,Be the SWORD!,https://extra-nice.itch.io/swung,Windows,26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
Lost in Dark Halls (Forking Paths #2),Orbis Tertius Press,"featuring rules for Labyrinthine, a storytelling game of branching myths, for solo or group play",https://nthdegree.itch.io/forking-paths-2-lost-in-dark-halls,,26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
These Cards Have Hearts,Rosie 🌹,a PbtA game about cards and friendship,https://t0urmaline.itch.io/cards,,26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
[SIBERIA],MSSNG,A small text-adventure survival game.,https://mssng.itch.io/siberia,"Windows, Linux, macOS",26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
DEATH OF A HERO,babblegumsam,A conversational rpg about an adventuring party grieving a dead member.,https://babblegumsam.itch.io/death-of-a-hero,,26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
Crossing the Seven Stars,Soup,A 2-player game about useless lesbians mutually pining for each other across lifetimes,https://literalsoup.itch.io/crossing-the-seven-stars,,26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
Mech_Romancer Charity Bundle 1,Silentman,,https://silentman.itch.io/mech-romancer-charity-bundle-1,,26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
Death? Preposterous! - A Non-violent RPG,Jay Ray Hawk,What happens when we die? Is death truly as it seems?,https://jayrayhawk.itch.io/dp,"Windows, Linux",26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
Others,Kate Bullock,A one player thinking or journaling experience to build empathy,https://bluestockings.itch.io/others,,26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
A Long Night In The Mech Bay,Nested Games,A 2 Player TTRPG about Relationships Reforged in Conflict,https://nestedgames.itch.io/a-long-night-in-the-mech-bay,,26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
No Stone Unturned,adamebell,A tabletop RPG about the collateral that comes from exploring a world that is rebuilding from an apocalypse.,https://adamebell.itch.io/no-stone-unturned,,26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
The Dark by Eric Koziol,Eric Koziol,What you can't see will hurt you.,https://revenantkioku.itch.io/the-dark,"Windows, macOS",26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
Chasing the Ace,zwgarth,A card-prompt storytelling game about mecha pilots caught in the shadow of their legendary squadron leader.,https://zwgarth.itch.io/chasing-the-ace,,26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
Reproduction Man,david kilmer,A 2D puzzler where you help some very simple-minded sperm get to the egg,https://dkilmer.itch.io/reproduction-man,"Windows, Linux, macOS",26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
Moonstone Deep,criacuervos,"Explore, make hard choices, fight!",https://criacuervos.itch.io/moonstone-deep,Windows,26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
Out the Window: a car trip sim,Phoebe Shalloway,Relive the car trips of your youth by controlling an imaginary friend who runs beside your car.,https://girldebord.itch.io/out-the-window,"Windows, Linux, macOS",26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
Mossy Mechanics!,Diwata ng Manila,A game about being sentient plants,https://diwatamnl.itch.io/mossy-mechanics,,26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
Hootgoblins,Zargo Games,You're owls with a particular set of skills: alien impersonation,https://zargogames.itch.io/hootgoblins,,26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
ViCam,solocolon,Video Chat Simulator,https://solocolon.itch.io/vicam,"Windows, Linux",26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
Color Jumper,Tallbeard Studios,"An abstract, color-based puzzle platformer.",https://tallbeard.itch.io/color-jumper,"Windows, Linux, macOS",26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
Infiniboss,happy_frog_games,Keep dodging against an ever-changing boss you can't attack!,https://happy-frog-games.itch.io/infiniboss,Windows,26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
Labyrinth of Wild Abyss,CannibalInteractive,A 50 floor labyrinth of nonsense,https://cannibalinteractive.itch.io/labyrinth-of-wild-abyss,Windows,26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
Like Skyscrapers Blotting Out The Sun,Speak the Sky,a 2-player writing game of woes in translation,https://speak-the-sky.itch.io/like-skyscrapers,,26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
The Alabaster Donut Farm,AfterglowGames,Home on the Range...,https://afterglowgames.itch.io/the-alabaster-donut-farm,"Windows, macOS",26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
GUNPIG: Firepower For Hire,LaPointe Joints,Top-down twin-stick arcade-style shoot 'em up action!,https://lapointe-joints.itch.io/gunpig,,26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
probability 0,droqen,circa 2009. a procedurally generated arcade ecosystem. enemies eat each other. a skill tree.,https://droqen.itch.io/p0,"Windows, Linux, macOS",26,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=26
With These Phantom Hands,Fractal Dragon,A one-player game based on a dream about being a ghost,https://fractal-dragon.itch.io/with-these-phantom-hands,,27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
There Will Be Ink,summitfever,"Stick figure armies battling in a notebook, just like you used to draw in class instead of paying attention!",https://summitfever.itch.io/there-will-be-ink,Windows,27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
Beneath the Canals,Michael T Lombardi,"Beneath the spires and stones, the canals and isles, the Catacombs breathe...",https://michaeltlombardi.itch.io/beneath-the-canals,,27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
Cell Tune,Niklas Riewald,A life simulation game where you design creatures on a microscopic level and let them fight against other organism,https://niklas-riewald.itch.io/cell-tune,"Windows, Linux",27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
Astral Defense,Pixel Pajama Studios,A tiny pixel art space shooter,https://pixelpajamastudios.itch.io/astraldefense,"Windows, macOS",27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
HeroRun,CannibalInteractive,A pacifist arcade game where you can only run away.,https://cannibalinteractive.itch.io/herorun,,27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
Pumpkin Peril,MalcolmInSpace,A point-crawl scenario for tabletop adventure games.,https://malcolminspace.itch.io/pumpkin-peril,,27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
These Lands,JestyJam,Where will the Island take you?,https://jestyjam.itch.io/these-lands,Windows,27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
Benjamin of Blackstone Edge,criacuervos,"Exploration, stories, fights!",https://criacuervos.itch.io/benjamin-of-blackstone-edge,Windows,27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
In the Light of a Setting Sun: Saddlebag Edition,Sivad's Sanctum,Rules for Western Campaigns and Gunfights,https://sivads-sanctum.itch.io/in-the-light-of-a-setting-sun-saddlebag-edition,,27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
This Party Sucks,beatingthebinary,"This Party Sucks is a game about being a queer, trans twentysomething who is (badly) processing a recent breakup.",https://beatingthebinary.itch.io/this-party-sucks,,27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
Bold Blade,Ultra Runaway Games,the bitesize pixel art action RPG where your sword keeps getting bigger!,https://ultrarunaway.itch.io/bold-blade,Windows,27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
Navigator,Michael Klamerus,Two people explore a mysterious land for a place rumored to make any dream come true,https://michael-klamerus.itch.io/navigator,,27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
Antistatic,bluehexagons,An uncompromising platform fighter,https://bluehexagons.itch.io/antistatic,Windows,27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
WET CIGARETTE,babblegumsam,embracing the end of something special,https://babblegumsam.itch.io/wet-cigarette,,27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
Bear Acquaintances,Havocfett,"A game about false identities, murder, life advice, and bears",https://havocfett.itch.io/bear-acquaintances,,27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
The Curse of Dread Pirate Zarr,Zeshio,A tabletop RPG adventure involving a strange happenings at a port city and a cursed pirate!,https://zeshio.itch.io/adventurepiratezarr,,27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
Unmoored,Lari Assmuth,"You are a time-traveller on a crucial mission, but something has gone terribly wrong...",https://lari-assmuth.itch.io/unmoored,,27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
Zak,Scott Slucher,"They say they're protecting us, but from what?",https://skslucher.itch.io/zak,"Windows, Linux, macOS",27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
Star and Light 1.0,K.hermann,Star and light 1.0 : The Red sacrifice is a puzzle flash game from  Africa,https://airman4.itch.io/star-and-light-10,Windows,27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
Nano Driller,ultigonio,"A brisk, meditative puzzle action game!",https://ultigonio.itch.io/nano-driller,Windows,27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
Heart Full Of Trash,StarshineScribbles,A Raccoon Dating Sim,https://starshinescribbles.itch.io/heart-full-of-trash,,27,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=27
