title,author,description,link,platforms,pg,example_download_link
Plana Gravatatis,cyvet,,https://cyvet.itch.io/plana-gravatatis,"Windows, Linux, macOS",23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
Dirty Aces,"Ben ""Bee"" Scerri, Red World Press","Win or Lose Together. Touchstones: Firefly, The Dark Tower.",https://redworldpress.itch.io/dirty-aces,,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
Bedtime Bestiary,Goatmeal Games,​This is a game about a child's toys overcoming the terrible creatures of that child’s imagination.,https://goatmeal-games.itch.io/bedtime-bestiary,,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
By Lamplight,TheXandan,Ascend the 13 floors of this demonic spire.,https://thexandan.itch.io/by-lamplight,,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
Zoom Scouts,Ed Turner,A game about what I think Power Rangers was probably like.,https://eddlyt.itch.io/zoom-scouts,,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
Ink Transference,NinjaPenguin,A play by mail game where you learn about humans and emotions,https://ninjapenguin.itch.io/ink-transference,,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
"I'm Bored, Let's Explore (Ruins)",thatguynm,A short game about hanging out and wandering around an ancient building.,https://thatguynm.itch.io/im-bored-lets-explore-ruins,,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
Turn-Based Champion,SearchlightGames,Local multiplayer rpg party game hybrid,https://searchlightgames.itch.io/turn-based-champion,"Windows, Linux, macOS",23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
36 Days A Week,JohnLee Cooper,The maze between my ears,https://ergman.itch.io/36-days-a-week,,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
Wild Speed: Space Family,Sohkrates,A ridiculous action movie RPG,https://sohkrates.itch.io/wild-speed-space-family,,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
盆栽 カレンダー (BONSAI CALENDAR),Josh Benavente,A piece of software that helps one take good care of his/her bonsai tree.,https://soapod.itch.io/bonsai-calendar,Windows,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
River Tiles,Llewelyn 'NylePudding' Griffiths,A solitaire puzzle game,https://nylepudding.itch.io/river-tiles,,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
Empty Rivalry,Ken Davidson,Two player social deduction game,https://davidson925.itch.io/empty-rivalry,,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
Tessa's Ark: Chapter 1,Neutron Dust,A Sci-Fi Puzzle/RPG game set in a future where human only exist in a mainframe,https://neutron-dust.itch.io/tessas-ark-early-access,Windows,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
Flintlock,Ed Turner,Swashbuckling and Sea Monsters,https://eddlyt.itch.io/flintlock,,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
pieces,Elena Murphy,A game about body horror using paper dolls.,https://fatalst.itch.io/pieces,,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
Christmas Cats Revenge,AMAXANG GAMES,Christmas Cats Revenge is a Christmas themed 2D Platform Action game based on the story of the war between two kingdoms.,https://amaxang-games.itch.io/christmas-cats-revenge,"Windows, Linux",24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
Hemophiliacademics,Jacqueline Bryk,Vampires apply for grad schools to save their unlives.,https://rufflejax.itch.io/hemophiliacademics,,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
Nuvoloso,Claudio Vertemara,A free Casual Arcade game where you look at a sky full of clouds.,https://cloudyo.itch.io/nuvoloso,Android,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
Heart Full Of Trash,StarshineScribbles,A Raccoon Dating Sim,https://starshinescribbles.itch.io/heart-full-of-trash,,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
Taco Tom 2,tininsteelian,A game about tacos and love. And cannibalism.,https://tinzonegames.itch.io/tacotom2,"Windows, macOS",24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
Life In Captivity,JohnLee Cooper,Sokoban meets Game Of Life meets a wormhole,https://ergman.itch.io/life-in-captivity,,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
You Have One Ability...The Ability To Fuck This Up!,StarshineScribbles,A Game Where Failure Is Always Just Around The Corner,https://starshinescribbles.itch.io/fuckthisup,,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
Blood Bullets & Ballet,Nebulaproyects,La bailarina debe usar sus armas anti blindaje para detener una operación de la mafia,https://nebulaproyects.itch.io/blood-bullets,Windows,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
Mastermind Classic,criacuervos,Are you smart enough to figure out the code?,https://criacuervos.itch.io/mastermind-classic,Windows,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
No cortarás a tu hermana con el filo de esta espada,TwineDoctors,Viaja por la ciudad reclutando bandas para vencer a la invasión.,https://twinedoctors.itch.io/no-cortars-a-tu-hermana-con-el-filo-de-esta-espada,,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
Journey Away,Purple Aether Games Jacob S Kellogg,A non-challenge-based fantasy roleplaying game,https://purpleaether.itch.io/journey-away,,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
64px Textures/Tilesheet,thatguynm,a 64px texture set perfect for 3d games!,https://thatguynm.itch.io/pixelated-textures,,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
Desastre Colectivo,Nebulaproyects,Manten en orden el colectivo y evita que los alumnos se distraigan hasta que lleguemos al destino,https://nebulaproyects.itch.io/desastre-colectivo,Windows,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
Garrote Couture,Jacqueline Bryk,A game of getting to fashion week parties on time and in style.,https://rufflejax.itch.io/garrote-couture,,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
CLOSER TIES - Game Pack,BAGEL+BALLOON,GM-led world-exploring game in Mozilla Hubs,https://bagelandballoon.itch.io/closer-ties,,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
Rolling with Laughter,Uri Lifshitz,A high fantasy adventure gone very wrong,https://urilifshitz.itch.io/rolling-with-laughter,,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
BackFire,Nebulaproyects,"Sin municiones, pero no sin opciones, quema a tu adversario usando el propulsor de tu nave",https://nebulaproyects.itch.io/backfire,Windows,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
Touhou Fan Game Jam Black Lives Matter Collection,CopperChihuahua,A collection of Touhou Fan Game Jam games donated to itch's Bundle for Racial Justice and Equality,https://copperchihuahua.itch.io/touhou-jam-blm,"Windows, Linux, macOS, Android",24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
Even in Arcadia,Phoebe Shalloway,"An experiential narrative game about people, plants, and interplanetary capitalism.",https://girldebord.itch.io/arcadia,"Windows, Linux, macOS",24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
PADager,matsoj,Make a friend with your gamepad,https://matsoj.itch.io/padager,Windows,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
2d flight simulator,phstsoftware,An arcade 2d flight simulator,https://phstsoftware.itch.io/2d-flight-simulator,"Windows, Android",24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
Global Games Industry Guide,liamtwose,"Featuring 800+ entities including Publishers, Funding, Awards, Industry Bodies, Networks and more...",https://liamtwose.itch.io/global-games-industry-guide,,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
They Stole the Moon,Aven Elia McConnaughey,"A short story and ritual about grief, loss, and magic.",https://transistence.itch.io/they-stole-the-moon,,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
Rosette Diceless,Future Proof Games,"Consensus-based, story-focused, improvisational roleplaying",https://futureproofgames.itch.io/rosette-diceless,,24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
PHN-HOME,Devin Raposo,Got your number.,https://devin-raposo.itch.io/phn-home,"Windows, Linux, macOS",24,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=24
Run Jump Fail,Luke O'Connor,"Totally accurate running, jumping, and failing simulator",https://lukeoc.itch.io/run-jump-fail,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Lacrymo Tennis 2016 (+ 2018),Les Jeux d'la Tête,No one does bourgeois revolution quite like the French.,https://les-jeux-dla-tete.itch.io/lacrymo-tennis-2016,Windows,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Just Shapes and Bits,s1lv3r dr4g0n,A SNES de-make of the indie game Just Shapes and Beats!,https://s1lv3r-dr4g0n.itch.io/just-shapes-and-bits,Windows,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Anomaly: Containment Breach,Sniperserpent,,https://sniperserpent.itch.io/anomaly-containment-breach,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Wave to the People,Sergio Cornaga,Wave to the people! Blow them kisses!,https://sergiocornaga.itch.io/wave-to-the-people,Windows,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Metori,Fractured Mind,"An arcade game like early classics, with modern updates",https://fracturedminddev.itch.io/metori,"Windows, Linux, macOS",25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
The Spark of One,Princemarioone,A game for Dr. Martin Luther King Jr.,https://princemarioone.itch.io/thesparkofone,"Windows, Linux, macOS",25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Soldier of Fortune,JYoungman,"A game of turn based combat where you control the stats, but not who gets them.",https://jyoungman.itch.io/soldier-of-fortune,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
The Political Compass: Devil's Labyrinth,majestic12,See where you fall on the political compass spectrums,https://majestic12.itch.io/the-political-compass-deaths-labyrinth,"Windows, macOS",25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Intrepid,Jambudd,You are an intrepid explorer hunting for artifacts. Can you survive? A little game for the archaeology bitsy jam.,https://jambudd.itch.io/intrepid,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
VIDEGOAME,Eric Koziol,Find Player's Love.,https://revenantkioku.itch.io/videgoame,"Windows, Linux, macOS",25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Peace of Mind,Joe Burns,"You just recently closed on your dream home. It’s perfect! Well, almost…",https://burnsaga.itch.io/peace-of-mind,Windows,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Best Garden,Luke Parker,Can you make the Best Garden?!?,https://lparkermg.itch.io/best-garden,"Windows, Linux, macOS",25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
The Secret of Tremendous Corporation,dos,Discover the legendary Secret™ and save the game industry! (Global Game Jam 2015),https://dos.itch.io/the-secret-of-tremendous-corporation,"Windows, Linux",25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
This Title in no way Denotes the Quality of the Writing in the Short Stories Contained Herein: A Collective,avarisclari,Short Stories are the backbone of a novel. Each is a chapter waiting to be expanded on.,https://avarisclari.itch.io/stories,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Super Snake 3D,Arbigaus,"A new take on the classic Snake. Eat, increase and get faster!",https://arbigaus.itch.io/super-snake-3d,Windows,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Breakout Poetry,Johan_Holm,Breakout ... with poetry!,https://johan-holm.itch.io/breakout-poetry,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
no secrets,quasiotter,internal dialogue on 4 sept 2017,https://quasiotter.itch.io/no-secrets,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
El Interrogatorio,TwineDoctors,Ha llegado un nuevo caso a la comisaría y debes interrogar al principal sospechoso.,https://twinedoctors.itch.io/el-interrogatorio,,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Antigas Constelações (sobre a Vila Itororó),Menotti,marginalized heritage as blazing celestial bodies - a VR experience,https://menotti.itch.io/vilaitororo,Windows,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Just Another Day at the Office,Working Class Games,office worker on a rampage,https://workingclassgames.itch.io/just-another-day-at-the-office,Windows,25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Asteroid Quest! (Classic),dooskington,"Mine asteroids, purchase upgrades, and be a space lad.",https://dooskington.itch.io/asteroid-quest-classic/download/7ySdrnjPJjWe8uEdpC8R_lFsLTnyqV16TvD6wJrC,"Windows, Linux, macOS",25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
PICO-8,lexaloffle,Fantasy Console,https://lexaloffle.itch.io/pico-8,"Windows, Linux, macOS",25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
Dawn of a Soul,Waldemar Umaniz,A mathematical puzzle game about creating perfectly balanced paths by building chains and combos.,https://waldemar-umaniz.itch.io/dawn-of-a-soul,"Windows, Linux, macOS",25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
NEXT JUMP: Shmup Tactics,Post Mortem Pixels,"NEXT JUMP is a turn-based, tactics Shoot 'em up for people who are bad at SHMUPs, but love them.",https://postmortempixels.itch.io/nextjump,"Windows, Linux, macOS",25,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=25
